datetime,site_id,users,throughput_mbps,sinr_db,energy_w
2025-04-19 00:00:00,Site_1,159,394.93,26.08,331.63
2025-04-19 01:00:00,Site_1,177,478.05,25.19,377.13
2025-04-19 02:00:00,Site_1,203,629.46,24.09,415.19
2025-04-19 03:00:00,Site_1,185,419.26,25.97,364.64
2025-04-19 04:00:00,Site_1,253,749.47,20.9,468.62
2025-04-19 05:00:00,Site_1,215,695.55,26.4,448.11
2025-04-19 06:00:00,Site_1,250,872.0,22.25,492.51
2025-04-19 07:00:00,Site_1,338,1044.02,21.25,606.68
2025-04-19 08:00:00,Site_1,396,1117.47,16.24,696.57
2025-04-19 09:00:00,Site_1,429,1322.03,17.99,737.19
2025-04-19 10:00:00,Site_1,415,1144.63,18.48,726.82
2025-04-19 11:00:00,Site_1,493,1250.44,15.32,832.33
2025-04-19 12:00:00,Site_1,481,1165.04,13.67,801.18
2025-04-19 13:00:00,Site_1,536,1231.82,13.61,890.78
2025-04-19 14:00:00,Site_1,523,1088.17,11.92,884.71
2025-04-19 15:00:00,Site_1,472,814.04,15.1,796.69
2025-04-19 16:00:00,Site_1,454,913.6,17.65,780.33
2025-04-19 17:00:00,Site_1,403,811.5,19.09,693.75
2025-04-19 18:00:00,Site_1,385,732.09,18.55,669.68
2025-04-19 19:00:00,Site_1,363,593.8,17.83,653.03
2025-04-19 20:00:00,Site_1,268,495.44,23.59,504.47
2025-04-19 21:00:00,Site_1,262,524.93,22.86,492.9
2025-04-19 22:00:00,Site_1,199,463.78,21.55,407.29
2025-04-19 23:00:00,Site_1,164,420.39,27.43,350.81
2025-04-20 00:00:00,Site_1,163,363.45,26.26,358.97
2025-04-20 01:00:00,Site_1,134,364.2,29.11,296.4
2025-04-20 02:00:00,Site_1,152,460.64,25.04,323.7
2025-04-20 03:00:00,Site_1,154,548.58,21.84,317.99
2025-04-20 04:00:00,Site_1,261,852.99,23.28,487.21
2025-04-20 05:00:00,Site_1,250,841.38,23.69,484.65
2025-04-20 06:00:00,Site_1,275,885.03,19.84,525.5
2025-04-20 07:00:00,Site_1,345,1180.4,18.46,627.1
2025-04-20 08:00:00,Site_1,383,1214.27,22.73,656.56
2025-04-20 09:00:00,Site_1,424,1218.2,16.7,746.83
2025-04-20 10:00:00,Site_1,482,1457.9,16.23,804.61
2025-04-20 11:00:00,Site_1,514,1420.0,13.03,879.98
2025-04-20 12:00:00,Site_1,500,1223.42,11.36,846.32
2025-04-20 13:00:00,Site_1,505,1142.24,14.07,864.53
2025-04-20 14:00:00,Site_1,506,1105.69,13.89,845.68
2025-04-20 15:00:00,Site_1,438,905.99,16.07,768.71
2025-04-20 16:00:00,Site_1,429,824.27,16.81,728.85
2025-04-20 17:00:00,Site_1,464,864.95,16.16,789.32
2025-04-20 18:00:00,Site_1,427,870.6,16.83,730.52
2025-04-20 19:00:00,Site_1,333,671.64,18.45,581.96
2025-04-20 20:00:00,Site_1,307,592.83,21.98,561.45
2025-04-20 21:00:00,Site_1,257,571.77,20.08,503.56
2025-04-20 22:00:00,Site_1,289,559.4,18.81,560.17
2025-04-20 23:00:00,Site_1,212,515.47,25.69,418.97
2025-04-21 00:00:00,Site_1,82,313.56,29.89,234.17
2025-04-21 01:00:00,Site_1,56,137.06,29.95,186.32
2025-04-21 02:00:00,Site_1,45,77.39,28.33,172.49
2025-04-21 03:00:00,Site_1,109,287.33,27.12,260.08
2025-04-21 04:00:00,Site_1,113,285.62,27.65,271.45
2025-04-21 05:00:00,Site_1,134,378.52,24.92,306.37
2025-04-21 06:00:00,Site_1,197,608.17,24.0,389.72
2025-04-21 07:00:00,Site_1,232,652.53,24.86,447.23
2025-04-21 08:00:00,Site_1,348,1081.9,21.96,621.42
2025-04-21 09:00:00,Site_1,372,1168.27,18.35,666.26
2025-04-21 10:00:00,Site_1,387,1048.48,19.59,669.84
2025-04-21 11:00:00,Site_1,452,1303.05,13.31,777.48
2025-04-21 12:00:00,Site_1,435,1118.15,17.76,771.62
2025-04-21 13:00:00,Site_1,418,1031.1,16.16,738.64
2025-04-21 14:00:00,Site_1,471,973.18,15.98,819.99
2025-04-21 15:00:00,Site_1,429,911.43,16.61,743.74
2025-04-21 16:00:00,Site_1,361,618.14,21.35,644.71
2025-04-21 17:00:00,Site_1,345,682.64,18.61,627.52
2025-04-21 18:00:00,Site_1,284,521.51,23.0,541.6
2025-04-21 19:00:00,Site_1,225,443.56,23.71,417.98
2025-04-21 20:00:00,Site_1,236,376.4,23.5,440.85
2025-04-21 21:00:00,Site_1,217,381.39,24.13,438.59
2025-04-21 22:00:00,Site_1,97,244.38,27.34,242.73
2025-04-21 23:00:00,Site_1,118,216.72,27.85,270.28
2025-04-22 00:00:00,Site_1,69,200.29,29.49,190.96
2025-04-22 01:00:00,Site_1,67,97.61,30.02,194.95
2025-04-22 02:00:00,Site_1,71,253.24,29.64,192.48
2025-04-22 03:00:00,Site_1,82,171.64,30.33,243.91
2025-04-22 04:00:00,Site_1,133,446.26,28.73,299.28
2025-04-22 05:00:00,Site_1,149,510.78,25.21,322.92
2025-04-22 06:00:00,Site_1,220,662.19,25.6,435.88
2025-04-22 07:00:00,Site_1,258,854.37,21.19,496.62
2025-04-22 08:00:00,Site_1,300,947.49,22.38,559.46
2025-04-22 09:00:00,Site_1,327,947.03,21.48,601.24
2025-04-22 10:00:00,Site_1,372,999.69,16.11,651.69
2025-04-22 11:00:00,Site_1,434,1045.87,16.95,748.02
2025-04-22 12:00:00,Site_1,446,1135.98,15.69,776.69
2025-04-22 13:00:00,Site_1,415,868.42,16.34,717.23
2025-04-22 14:00:00,Site_1,436,943.12,18.77,753.95
2025-04-22 15:00:00,Site_1,434,854.37,15.83,754.99
2025-04-22 16:00:00,Site_1,345,694.1,18.72,625.35
2025-04-22 17:00:00,Site_1,363,643.94,19.41,626.72
2025-04-22 18:00:00,Site_1,290,502.23,22.88,542.15
2025-04-22 19:00:00,Site_1,274,543.65,22.2,508.66
2025-04-22 20:00:00,Site_1,194,387.5,26.96,398.07
2025-04-22 21:00:00,Site_1,124,267.59,28.46,293.77
2025-04-22 22:00:00,Site_1,92,225.96,25.51,254.08
2025-04-22 23:00:00,Site_1,105,151.34,27.53,271.03
2025-04-23 00:00:00,Site_1,92,275.41,27.94,251.47
2025-04-23 01:00:00,Site_1,57,189.58,30.72,199.94
2025-04-23 02:00:00,Site_1,102,229.7,24.49,255.91
2025-04-23 03:00:00,Site_1,62,171.04,32.0,193.32
2025-04-23 04:00:00,Site_1,131,404.56,28.21,305.23
2025-04-23 05:00:00,Site_1,139,433.41,27.36,315.82
2025-04-23 06:00:00,Site_1,197,650.43,26.88,392.41
2025-04-23 07:00:00,Site_1,261,914.86,26.38,495.55
2025-04-23 08:00:00,Site_1,285,950.18,23.33,527.15
2025-04-23 09:00:00,Site_1,340,939.56,21.52,601.46
2025-04-23 10:00:00,Site_1,412,1211.52,17.78,730.9
2025-04-23 11:00:00,Site_1,401,1154.89,17.75,702.05
2025-04-23 12:00:00,Site_1,454,1158.21,15.4,801.49
2025-04-23 13:00:00,Site_1,411,1018.5,16.38,700.25
2025-04-23 14:00:00,Site_1,447,1081.79,15.32,764.93
2025-04-23 15:00:00,Site_1,451,965.69,14.19,776.83
2025-04-23 16:00:00,Site_1,325,630.44,20.51,598.87
2025-04-23 17:00:00,Site_1,330,664.58,17.92,598.99
2025-04-23 18:00:00,Site_1,321,586.49,21.05,584.6
2025-04-23 19:00:00,Site_1,254,464.69,23.06,469.73
2025-04-23 20:00:00,Site_1,222,399.33,24.45,421.43
2025-04-23 21:00:00,Site_1,154,402.58,25.83,334.23
2025-04-23 22:00:00,Site_1,134,238.99,31.93,287.36
2025-04-23 23:00:00,Site_1,100,323.82,30.54,244.68
2025-04-24 00:00:00,Site_1,115,317.49,26.11,277.51
2025-04-24 01:00:00,Site_1,86,146.62,29.34,219.18
2025-04-24 02:00:00,Site_1,94,289.96,27.8,257.05
2025-04-24 03:00:00,Site_1,93,152.53,27.22,251.74
2025-04-24 04:00:00,Site_1,120,410.28,25.79,264.29
2025-04-24 05:00:00,Site_1,159,558.12,27.08,329.18
2025-04-24 06:00:00,Site_1,223,678.06,23.17,411.64
2025-04-24 07:00:00,Site_1,249,798.27,24.74,465.67
2025-04-24 08:00:00,Site_1,313,1089.5,22.54,577.16
2025-04-24 09:00:00,Site_1,401,1170.64,20.03,697.36
2025-04-24 10:00:00,Site_1,409,1102.12,16.41,718.11
2025-04-24 11:00:00,Site_1,407,1180.14,18.47,695.28
2025-04-24 12:00:00,Site_1,463,1275.26,16.74,802.48
2025-04-24 13:00:00,Site_1,429,995.0,16.27,737.95
2025-04-24 14:00:00,Site_1,382,881.99,17.47,673.12
2025-04-24 15:00:00,Site_1,390,862.45,20.76,684.07
2025-04-24 16:00:00,Site_1,340,599.34,20.44,597.28
2025-04-24 17:00:00,Site_1,341,592.82,21.02,599.97
2025-04-24 18:00:00,Site_1,307,626.45,20.02,570.18
2025-04-24 19:00:00,Site_1,301,650.08,19.64,555.49
2025-04-24 20:00:00,Site_1,221,452.3,23.41,442.0
2025-04-24 21:00:00,Site_1,164,276.04,26.07,349.25
2025-04-24 22:00:00,Site_1,153,448.17,25.05,330.93
2025-04-24 23:00:00,Site_1,48,79.45,30.31,154.74
2025-04-25 00:00:00,Site_1,92,209.89,26.25,235.3
2025-04-25 01:00:00,Site_1,99,285.98,26.85,248.23
2025-04-25 02:00:00,Site_1,49,232.9,31.29,193.03
2025-04-25 03:00:00,Site_1,132,446.58,28.29,304.87
2025-04-25 04:00:00,Site_1,141,462.87,26.48,326.86
2025-04-25 05:00:00,Site_1,159,532.8,24.91,344.48
2025-04-25 06:00:00,Site_1,229,735.41,22.44,436.39
2025-04-25 07:00:00,Site_1,316,1037.15,20.38,575.17
2025-04-25 08:00:00,Site_1,311,814.26,22.08,568.86
2025-04-25 09:00:00,Site_1,356,1048.41,20.93,624.61
2025-04-25 10:00:00,Site_1,375,1083.23,18.13,658.66
2025-04-25 11:00:00,Site_1,394,987.32,16.48,688.94
2025-04-25 12:00:00,Site_1,454,1158.18,16.51,797.06
2025-04-25 13:00:00,Site_1,418,957.0,16.13,706.19
2025-04-25 14:00:00,Site_1,435,1040.58,16.0,764.56
2025-04-25 15:00:00,Site_1,403,902.41,19.88,695.13
2025-04-25 16:00:00,Site_1,399,727.67,19.28,684.78
2025-04-25 17:00:00,Site_1,358,643.89,19.71,648.8
2025-04-25 18:00:00,Site_1,332,593.16,18.47,605.32
2025-04-25 19:00:00,Site_1,247,423.39,23.67,483.05
2025-04-25 20:00:00,Site_1,206,401.82,26.38,417.01
2025-04-25 21:00:00,Site_1,145,245.23,26.36,338.1
2025-04-25 22:00:00,Site_1,121,192.31,29.79,287.09
2025-04-25 23:00:00,Site_1,113,299.39,29.98,267.94
2025-04-26 00:00:00,Site_1,185,500.27,28.02,380.93
2025-04-26 01:00:00,Site_1,136,316.38,27.7,316.43
2025-04-26 02:00:00,Site_1,187,586.67,26.34,372.71
2025-04-26 03:00:00,Site_1,218,615.01,26.49,420.48
2025-04-26 04:00:00,Site_1,223,707.88,24.87,431.41
2025-04-26 05:00:00,Site_1,296,989.36,20.89,522.95
2025-04-26 06:00:00,Site_1,274,874.78,21.74,512.38
2025-04-26 07:00:00,Site_1,308,1005.54,21.58,543.14
2025-04-26 08:00:00,Site_1,342,1031.34,18.09,613.53
2025-04-26 09:00:00,Site_1,467,1386.87,15.44,809.15
2025-04-26 10:00:00,Site_1,483,1364.2,16.74,819.73
2025-04-26 11:00:00,Site_1,494,1279.7,11.42,857.77
2025-04-26 12:00:00,Site_1,520,1289.39,16.1,865.39
2025-04-26 13:00:00,Site_1,491,1045.63,16.5,848.41
2025-04-26 14:00:00,Site_1,575,1206.78,11.19,969.25
2025-04-26 15:00:00,Site_1,499,983.42,15.35,831.34
2025-04-26 16:00:00,Site_1,470,874.71,15.55,832.11
2025-04-26 17:00:00,Site_1,448,802.6,18.16,771.36
2025-04-26 18:00:00,Site_1,398,712.69,19.54,688.23
2025-04-26 19:00:00,Site_1,345,658.0,17.82,603.43
2025-04-26 20:00:00,Site_1,273,569.47,23.33,507.3
2025-04-26 21:00:00,Site_1,261,484.33,22.56,490.23
2025-04-26 22:00:00,Site_1,259,484.66,23.06,489.53
2025-04-26 23:00:00,Site_1,217,440.66,23.31,422.52
2025-04-27 00:00:00,Site_1,205,483.27,27.45,413.83
2025-04-27 01:00:00,Site_1,147,373.02,28.42,316.62
2025-04-27 02:00:00,Site_1,141,355.65,25.96,292.15
2025-04-27 03:00:00,Site_1,180,461.33,23.7,368.51
2025-04-27 04:00:00,Site_1,214,637.36,23.93,397.33
2025-04-27 05:00:00,Site_1,277,890.68,22.96,519.04
2025-04-27 06:00:00,Site_1,251,838.9,23.58,466.71
2025-04-27 07:00:00,Site_1,378,1167.14,20.65,668.63
2025-04-27 08:00:00,Site_1,382,1161.8,19.81,686.14
2025-04-27 09:00:00,Site_1,419,1199.29,18.79,719.01
2025-04-27 10:00:00,Site_1,441,1254.96,17.06,772.11
2025-04-27 11:00:00,Site_1,454,1166.35,14.03,776.67
2025-04-27 12:00:00,Site_1,534,1369.39,13.02,918.53
2025-04-27 13:00:00,Site_1,521,1100.96,15.36,877.85
2025-04-27 14:00:00,Site_1,481,1012.57,15.09,813.1
2025-04-27 15:00:00,Site_1,463,946.39,16.55,801.37
2025-04-27 16:00:00,Site_1,458,878.38,15.49,782.64
2025-04-27 17:00:00,Site_1,471,1020.62,13.97,798.09
2025-04-27 18:00:00,Site_1,380,704.99,18.51,665.22
2025-04-27 19:00:00,Site_1,302,490.56,21.89,552.55
2025-04-27 20:00:00,Site_1,287,537.79,20.97,543.92
2025-04-27 21:00:00,Site_1,243,380.65,23.14,445.16
2025-04-27 22:00:00,Site_1,145,306.91,25.52,317.73
2025-04-27 23:00:00,Site_1,182,372.04,27.31,379.25
2025-04-28 00:00:00,Site_1,80,254.92,28.76,221.93
2025-04-28 01:00:00,Site_1,97,227.1,30.78,258.6
2025-04-28 02:00:00,Site_1,132,369.19,29.67,297.26
2025-04-28 03:00:00,Site_1,132,357.2,27.26,296.15
2025-04-28 04:00:00,Site_1,125,492.61,26.11,293.42
2025-04-28 05:00:00,Site_1,142,431.74,23.9,313.99
2025-04-28 06:00:00,Site_1,277,996.35,20.1,511.6
2025-04-28 07:00:00,Site_1,261,877.82,20.8,496.66
2025-04-28 08:00:00,Site_1,306,979.43,23.36,552.47
2025-04-28 09:00:00,Site_1,349,1067.37,19.96,617.39
2025-04-28 10:00:00,Site_1,392,1140.83,18.86,682.72
2025-04-28 11:00:00,Site_1,412,988.98,14.25,731.53
2025-04-28 12:00:00,Site_1,419,1030.77,15.54,696.29
2025-04-28 13:00:00,Site_1,426,1038.53,18.42,742.96
2025-04-28 14:00:00,Site_1,433,928.02,17.28,749.84
2025-04-28 15:00:00,Site_1,402,721.71,17.71,686.19
2025-04-28 16:00:00,Site_1,369,695.66,19.93,656.6
2025-04-28 17:00:00,Site_1,352,744.24,22.13,632.76
2025-04-28 18:00:00,Site_1,300,614.81,21.17,555.9
2025-04-28 19:00:00,Site_1,297,537.96,21.71,518.98
2025-04-28 20:00:00,Site_1,147,335.47,27.14,334.16
2025-04-28 21:00:00,Site_1,197,373.0,28.69,388.12
2025-04-28 22:00:00,Site_1,163,248.22,23.15,351.37
2025-04-28 23:00:00,Site_1,52,65.11,31.2,185.41
2025-04-29 00:00:00,Site_1,77,286.27,29.13,206.73
2025-04-29 01:00:00,Site_1,70,171.24,30.4,211.6
2025-04-29 02:00:00,Site_1,50,127.9,29.26,171.15
2025-04-29 03:00:00,Site_1,84,233.59,28.99,205.29
2025-04-29 04:00:00,Site_1,104,437.29,29.43,267.68
2025-04-29 05:00:00,Site_1,213,774.08,29.21,411.75
2025-04-29 06:00:00,Site_1,236,888.33,24.95,445.46
2025-04-29 07:00:00,Site_1,291,914.72,20.54,532.47
2025-04-29 08:00:00,Site_1,324,1024.15,20.02,588.72
2025-04-29 09:00:00,Site_1,321,870.39,20.08,580.93
2025-04-29 10:00:00,Site_1,374,1154.52,16.22,666.48
2025-04-29 11:00:00,Site_1,428,1077.48,16.52,728.61
2025-04-29 12:00:00,Site_1,403,1020.51,18.99,697.08
2025-04-29 13:00:00,Site_1,457,993.87,14.09,784.34
2025-04-29 14:00:00,Site_1,427,882.72,18.63,759.48
2025-04-29 15:00:00,Site_1,406,763.8,18.52,707.86
2025-04-29 16:00:00,Site_1,405,730.51,16.72,718.35
2025-04-29 17:00:00,Site_1,361,626.06,19.15,641.89
2025-04-29 18:00:00,Site_1,297,501.7,24.0,540.66
2025-04-29 19:00:00,Site_1,288,575.27,23.02,529.53
2025-04-29 20:00:00,Site_1,186,285.95,25.5,377.32
2025-04-29 21:00:00,Site_1,185,384.16,25.17,383.54
2025-04-29 22:00:00,Site_1,147,389.13,26.97,334.25
2025-04-29 23:00:00,Site_1,96,191.82,27.87,247.6
2025-04-30 00:00:00,Site_1,94,191.92,25.55,252.87
2025-04-30 01:00:00,Site_1,48,114.86,32.0,162.35
2025-04-30 02:00:00,Site_1,109,381.43,28.42,259.35
2025-04-30 03:00:00,Site_1,99,308.15,29.13,241.26
2025-04-30 04:00:00,Site_1,119,337.77,27.75,281.64
2025-04-30 05:00:00,Site_1,196,651.56,24.04,390.41
2025-04-30 06:00:00,Site_1,195,557.86,24.9,399.8
2025-04-30 07:00:00,Site_1,224,752.34,21.76,426.69
2025-04-30 08:00:00,Site_1,267,853.88,26.07,500.93
2025-04-30 09:00:00,Site_1,365,1074.7,17.37,654.37
2025-04-30 10:00:00,Site_1,355,961.43,18.03,611.85
2025-04-30 11:00:00,Site_1,459,1177.46,15.27,809.72
2025-04-30 12:00:00,Site_1,381,984.59,20.6,668.67
2025-04-30 13:00:00,Site_1,482,1191.41,15.15,802.75
2025-04-30 14:00:00,Site_1,439,905.61,14.78,760.08
2025-04-30 15:00:00,Site_1,413,855.58,19.43,719.83
2025-04-30 16:00:00,Site_1,373,581.16,20.04,658.68
2025-04-30 17:00:00,Site_1,359,619.69,20.24,648.41
2025-04-30 18:00:00,Site_1,305,547.14,22.4,564.97
2025-04-30 19:00:00,Site_1,287,468.86,25.55,533.48
2025-04-30 20:00:00,Site_1,216,352.87,27.72,428.5
2025-04-30 21:00:00,Site_1,173,306.8,24.91,358.46
2025-04-30 22:00:00,Site_1,123,281.98,30.13,302.25
2025-04-30 23:00:00,Site_1,102,225.28,29.0,238.21
2025-05-01 00:00:00,Site_1,93,98.21,29.49,240.9
2025-05-01 01:00:00,Site_1,37,50.0,28.17,156.15
2025-05-01 02:00:00,Site_1,52,111.79,29.92,186.13
2025-05-01 03:00:00,Site_1,122,392.85,26.51,274.56
2025-05-01 04:00:00,Site_1,136,257.6,28.48,286.56
2025-05-01 05:00:00,Site_1,165,494.08,27.83,349.07
2025-05-01 06:00:00,Site_1,213,650.03,21.43,422.31
2025-05-01 07:00:00,Site_1,268,934.51,22.59,516.9
2025-05-01 08:00:00,Site_1,293,887.02,23.43,526.8
2025-05-01 09:00:00,Site_1,330,1011.32,20.17,606.55
2025-05-01 10:00:00,Site_1,392,1125.68,19.37,711.67
2025-05-01 11:00:00,Site_1,391,920.5,18.84,682.72
2025-05-01 12:00:00,Site_1,444,1156.09,16.97,753.09
2025-05-01 13:00:00,Site_1,397,933.5,17.7,691.43
2025-05-01 14:00:00,Site_1,459,1017.35,14.11,788.64
2025-05-01 15:00:00,Site_1,427,1091.72,15.37,746.14
2025-05-01 16:00:00,Site_1,393,619.21,19.31,683.59
2025-05-01 17:00:00,Site_1,374,785.6,18.94,676.55
2025-05-01 18:00:00,Site_1,348,609.15,19.61,610.85
2025-05-01 19:00:00,Site_1,285,537.04,21.39,510.11
2025-05-01 20:00:00,Site_1,167,313.53,25.7,361.57
2025-05-01 21:00:00,Site_1,138,251.24,28.74,284.25
2025-05-01 22:00:00,Site_1,117,217.36,27.4,273.46
2025-05-01 23:00:00,Site_1,104,260.93,26.35,287.18
2025-05-02 00:00:00,Site_1,99,156.47,29.65,248.38
2025-05-02 01:00:00,Site_1,61,208.59,29.56,180.29
2025-05-02 02:00:00,Site_1,90,231.53,28.9,234.43
2025-05-02 03:00:00,Site_1,85,186.77,31.44,226.99
2025-05-02 04:00:00,Site_1,117,336.43,27.87,277.11
2025-05-02 05:00:00,Site_1,134,501.03,27.74,307.62
2025-05-02 06:00:00,Site_1,190,575.88,23.58,374.61
2025-05-02 07:00:00,Site_1,226,739.32,23.76,455.88
2025-05-02 08:00:00,Site_1,282,832.1,23.04,525.45
2025-05-02 09:00:00,Site_1,376,1171.59,16.51,671.27
2025-05-02 10:00:00,Site_1,363,1075.68,19.6,638.22
2025-05-02 11:00:00,Site_1,481,1400.56,15.32,834.36
2025-05-02 12:00:00,Site_1,446,1104.47,16.45,766.43
2025-05-02 13:00:00,Site_1,444,1069.68,18.02,768.78
2025-05-02 14:00:00,Site_1,412,891.68,18.08,708.67
2025-05-02 15:00:00,Site_1,433,945.93,19.06,739.53
2025-05-02 16:00:00,Site_1,372,661.36,17.49,664.88
2025-05-02 17:00:00,Site_1,353,688.52,19.85,625.06
2025-05-02 18:00:00,Site_1,370,654.32,19.18,646.46
2025-05-02 19:00:00,Site_1,257,464.88,21.4,479.07
2025-05-02 20:00:00,Site_1,242,463.8,24.96,469.99
2025-05-02 21:00:00,Site_1,152,319.9,30.17,321.71
2025-05-02 22:00:00,Site_1,131,274.68,27.39,295.32
2025-05-02 23:00:00,Site_1,148,356.07,27.58,322.15
2025-05-03 00:00:00,Site_1,150,469.69,26.88,305.83
2025-05-03 01:00:00,Site_1,205,608.77,23.75,392.79
2025-05-03 02:00:00,Site_1,183,573.7,22.86,377.86
2025-05-03 03:00:00,Site_1,170,481.81,24.99,347.63
2025-05-03 04:00:00,Site_1,228,654.86,21.93,452.57
2025-05-03 05:00:00,Site_1,274,927.58,24.97,520.67
2025-05-03 06:00:00,Site_1,308,1038.16,21.05,569.19
2025-05-03 07:00:00,Site_1,300,1041.2,20.98,568.2
2025-05-03 08:00:00,Site_1,368,1106.85,20.45,651.17
2025-05-03 09:00:00,Site_1,423,1253.1,15.51,740.99
2025-05-03 10:00:00,Site_1,465,1226.88,14.57,791.66
2025-05-03 11:00:00,Site_1,511,1346.53,14.22,891.02
2025-05-03 12:00:00,Site_1,518,1354.79,15.41,896.84
2025-05-03 13:00:00,Site_1,486,1098.96,15.74,829.12
2025-05-03 14:00:00,Site_1,523,1162.88,14.07,888.37
2025-05-03 15:00:00,Site_1,511,1013.14,14.23,880.09
2025-05-03 16:00:00,Site_1,481,930.35,15.77,820.03
2025-05-03 17:00:00,Site_1,457,764.64,16.31,778.93
2025-05-03 18:00:00,Site_1,407,737.71,16.21,719.24
2025-05-03 19:00:00,Site_1,351,460.7,19.78,627.28
2025-05-03 20:00:00,Site_1,291,539.88,20.2,538.33
2025-05-03 21:00:00,Site_1,208,319.22,24.84,403.66
2025-05-03 22:00:00,Site_1,223,551.81,23.47,417.32
2025-05-03 23:00:00,Site_1,189,484.9,29.19,385.86
2025-05-04 00:00:00,Site_1,172,458.0,25.92,367.05
2025-05-04 01:00:00,Site_1,128,434.45,25.41,289.74
2025-05-04 02:00:00,Site_1,139,339.22,26.93,322.86
2025-05-04 03:00:00,Site_1,210,733.79,25.43,407.96
2025-05-04 04:00:00,Site_1,211,711.34,27.13,405.95
2025-05-04 05:00:00,Site_1,267,833.84,21.77,499.83
2025-05-04 06:00:00,Site_1,294,1008.94,19.34,540.17
2025-05-04 07:00:00,Site_1,340,1013.51,21.33,617.7
2025-05-04 08:00:00,Site_1,410,1224.08,15.58,707.25
2025-05-04 09:00:00,Site_1,417,1212.39,16.75,739.18
2025-05-04 10:00:00,Site_1,469,1304.91,15.2,823.17
2025-05-04 11:00:00,Site_1,484,1234.29,14.96,825.61
2025-05-04 12:00:00,Site_1,503,1330.88,15.43,867.0
2025-05-04 13:00:00,Site_1,512,1171.71,13.05,857.44
2025-05-04 14:00:00,Site_1,519,1137.0,13.42,889.25
2025-05-04 15:00:00,Site_1,483,934.21,15.07,834.97
2025-05-04 16:00:00,Site_1,498,833.87,14.79,855.63
2025-05-04 17:00:00,Site_1,407,758.51,17.9,710.34
2025-05-04 18:00:00,Site_1,381,571.06,19.32,641.96
2025-05-04 19:00:00,Site_1,329,595.93,21.75,587.08
2025-05-04 20:00:00,Site_1,329,540.96,21.07,587.24
2025-05-04 21:00:00,Site_1,254,628.51,23.79,471.22
2025-05-04 22:00:00,Site_1,238,566.38,21.3,458.22
2025-05-04 23:00:00,Site_1,146,344.89,26.97,314.81
2025-05-05 00:00:00,Site_1,92,305.82,29.5,229.75
2025-05-05 01:00:00,Site_1,102,222.7,29.52,242.41
2025-05-05 02:00:00,Site_1,88,283.41,27.88,224.84
2025-05-05 03:00:00,Site_1,130,401.34,26.46,306.21
2025-05-05 04:00:00,Site_1,119,385.48,26.97,271.89
2025-05-05 05:00:00,Site_1,205,727.45,25.63,402.35
2025-05-05 06:00:00,Site_1,270,907.95,24.1,500.43
2025-05-05 07:00:00,Site_1,250,811.36,22.64,478.39
2025-05-05 08:00:00,Site_1,295,817.04,23.04,547.06
2025-05-05 09:00:00,Site_1,386,1098.46,18.68,648.55
2025-05-05 10:00:00,Site_1,426,1206.74,16.9,749.22
2025-05-05 11:00:00,Site_1,402,1083.43,17.61,717.36
2025-05-05 12:00:00,Site_1,423,989.69,18.31,724.0
2025-05-05 13:00:00,Site_1,432,1146.43,17.37,738.28
2025-05-05 14:00:00,Site_1,400,950.98,21.41,695.5
2025-05-05 15:00:00,Site_1,392,822.1,17.0,680.44
2025-05-05 16:00:00,Site_1,362,689.87,20.11,645.24
2025-05-05 17:00:00,Site_1,330,589.14,19.66,575.53
2025-05-05 18:00:00,Site_1,305,491.88,20.02,546.32
2025-05-05 19:00:00,Site_1,265,487.97,22.71,512.89
2025-05-05 20:00:00,Site_1,252,492.7,23.39,468.72
2025-05-05 21:00:00,Site_1,145,216.22,31.3,329.93
2025-05-05 22:00:00,Site_1,157,357.6,26.23,339.05
2025-05-05 23:00:00,Site_1,98,217.93,26.87,228.91
2025-05-06 00:00:00,Site_1,84,95.53,29.47,232.35
2025-05-06 01:00:00,Site_1,96,205.77,25.53,242.82
2025-05-06 02:00:00,Site_1,58,140.48,29.83,182.45
2025-05-06 03:00:00,Site_1,113,451.69,28.07,271.95
2025-05-06 04:00:00,Site_1,136,455.84,28.43,308.75
2025-05-06 05:00:00,Site_1,182,497.93,27.09,380.08
2025-05-06 06:00:00,Site_1,220,733.16,23.54,441.78
2025-05-06 07:00:00,Site_1,321,926.71,20.54,585.58
2025-05-06 08:00:00,Site_1,290,965.76,20.7,521.24
2025-05-06 09:00:00,Site_1,336,978.04,18.55,599.26
2025-05-06 10:00:00,Site_1,371,1051.73,19.48,685.93
2025-05-06 11:00:00,Site_1,401,1154.7,16.05,708.74
2025-05-06 12:00:00,Site_1,417,965.27,16.78,749.19
2025-05-06 13:00:00,Site_1,469,1003.7,14.09,817.45
2025-05-06 14:00:00,Site_1,469,973.33,16.41,805.92
2025-05-06 15:00:00,Site_1,401,866.32,20.67,704.51
2025-05-06 16:00:00,Site_1,366,601.96,17.24,648.63
2025-05-06 17:00:00,Site_1,361,488.48,16.59,624.12
2025-05-06 18:00:00,Site_1,292,498.53,21.59,538.18
2025-05-06 19:00:00,Site_1,275,534.66,22.4,524.61
2025-05-06 20:00:00,Site_1,218,484.86,24.7,421.0
2025-05-06 21:00:00,Site_1,132,236.87,26.71,302.12
2025-05-06 22:00:00,Site_1,171,342.96,25.71,365.02
2025-05-06 23:00:00,Site_1,149,414.74,27.34,314.4
2025-05-07 00:00:00,Site_1,70,62.82,31.11,200.49
